"R_anti_pad [um]","Freq [GHz]","dB(St(Trace_out_L1_T1,Trace_out_L1_T1)) []","dB(St(Trace_out_L1_T2,Trace_out_L1_T1)) []"
600,4.97,-15.654157893715,-0.537713549976762
600,4.98,-15.6390339927467,-0.539329771790063
600,4.99,-15.6239459527846,-0.540948451659306
600,5,-15.6088936421385,-0.542569589194683
600,5.01,-15.5938769301837,-0.544193183994277
600,5.02,-15.5788956873477,-0.545819235644237
600,5.03,-15.5639497850952,-0.54744774371886
600,5.04,-15.5490390959145,-0.549078707780739
600,5.05,-15.5341634933028,-0.550712127380874
600,5.06,-15.5193228517524,-0.552348002058774
600,5.07,-15.504517046736,-0.553986331342576
600,5.08,-15.489745954693,-0.555627114749182
600,5.09,-15.4750094530146,-0.557270351784345
600,5.1,-15.4603074200302,-0.558916041942771
600,5.11,-15.4456397349927,-0.560564184708267
600,5.12,-15.4310062780643,-0.5622147795538
600,5.13,-15.4164069303024,-0.563867825941635
600,5.14,-15.4018415736454,-0.565523323323409
600,5.15,-15.3873100908983,-0.567181271140274
600,5.16,-15.3728123657187,-0.56884166882295
600,5.17,-15.3583482826024,-0.570504515791868
600,5.18,-15.3439177268694,-0.572169811457237
600,5.19,-15.32952058465,-0.573837555219167
600,5.2,-15.3151567428703,-0.575507746467718
600,5.21,-15.3008260892383,-0.577180384583072
600,5.22,-15.2865285122302,-0.578855468935551
600,5.23,-15.272263901076,-0.580532998885761
600,5.24,-15.2580321457458,-0.582212973784652
600,5.25,-15.2438331369362,-0.583895392973634
600,5.26,-15.2296667660559,-0.585580255784659
600,5.27,-15.2155329252129,-0.587267561540301
600,5.28,-15.2014315071997,-0.588957309553867
600,5.29,-15.1873624054809,-0.590649499129474
600,5.3,-15.1733255141786,-0.592344129562131
600,5.31,-15.15932072806,-0.594041200137846
600,5.32,-15.1453479425234,-0.595740710133703
600,5.33,-15.131407053585,-0.597442658817933
600,5.34,-15.1174979578661,-0.599147045450055
600,5.35,-15.1036205525798,-0.600853869280914
600,5.36,-15.0897747355181,-0.602563129552758
600,5.37,-15.0759604050392,-0.604274825499392
600,5.38,-15.0621774600546,-0.605988956346212
600,5.39,-15.0484258000166,-0.607705521310294
600,5.4,-15.0347053249059,-0.609424519600509
600,5.41,-15.021015935219,-0.611145950417584
600,5.42,-15.0073575319564,-0.61286981295422
600,5.43,-14.9937300166101,-0.614596106395138
600,5.44,-14.9801332911518,-0.616324829917224
600,5.45,-14.9665672580215,-0.618055982689559
600,5.46,-14.9530318201151,-0.619789563873553
600,5.47,-14.9395268807736,-0.621525572623029
600,5.48,-14.9260523437713,-0.623264008084287
600,5.49,-14.9126081133049,-0.62500486939621
600,5.5,-14.8991940939825,-0.626748155690387
600,5.51,-14.8858101908124,-0.628493866091142
600,5.52,-14.8724563091931,-0.630241999715692
600,5.53,-14.8591323549019,-0.631992555674197
600,5.54,-14.8458382340854,-0.633745533069889
600,5.55,-14.832573853249,-0.635500930999113
600,5.56,-14.8193391192469,-0.637258748551501
600,5.57,-14.8061339392724,-0.639018984810002
600,5.58,-14.7929582208485,-0.640781638851014
600,5.59,-14.7798118718181,-0.642546709744481
600,5.6,-14.7666948003354,-0.644314196553975
600,5.61,-14.7536069148564,-0.646084098336819
600,5.62,-14.7405481241304,-0.64785641414418
600,5.63,-14.727518337191,-0.649631143021169
600,5.64,-14.7145174633486,-0.651408284006957
600,5.65,-14.7015454121812,-0.653187836134857
600,5.66,-14.6886020935271,-0.654969798432454
600,5.67,-14.675687417477,-0.65675416992171
600,5.68,-14.6628012943662,-0.658540949619063
600,5.69,-14.6499436347678,-0.660330136535518
600,5.7,-14.6371143494848,-0.662121729676819
600,5.71,-14.6243133495442,-0.663915728043484
600,5.72,-14.6115405461894,-0.665712130630981
600,5.73,-14.5987958508742,-0.667510936429813
600,5.74,-14.5860791752565,-0.669312144425626
600,5.75,-14.5733904311922,-0.671115753599336
600,5.76,-14.5607295307293,-0.672921762927272
600,5.77,-14.5480963861025,-0.674730171381238
600,5.78,-14.5354909097278,-0.676540977928693
600,5.79,-14.522913014197,-0.678354181532817
600,5.8,-14.5103626122732,-0.680169781152682
600,5.81,-14.4978396168858,-0.681987775743336
600,5.82,-14.4853439411261,-0.683808164255963
600,5.83,-14.4728754982427,-0.685630945637972
600,5.84,-14.4604342016379,-0.687456118833161
600,5.85,-14.4480199648634,-0.689283682781786
600,5.86,-14.4356327016168,-0.691113636420797
600,5.87,-14.4232723257382,-0.692945978683817
600,5.88,-14.4109387512068,-0.694780708501419
600,5.89,-14.398631892138,-0.696617824801158
600,5.9,-14.3863516627803,-0.698457326507753
600,5.91,-14.3740979775128,-0.700299212543199
600,5.92,-14.3618707508431,-0.70214348182691
600,5.93,-14.3496698974043,-0.703990133275856
600,5.94,-14.3374953319536,-0.705839165804687
600,5.95,-14.3253469693701,-0.707690578325888
600,5.96,-14.3132247246534,-0.709544369749902
600,5.97,-14.3011285129217,-0.711400538985262
600,5.98,-14.2890582494108,-0.713259084938762
600,5.99,-14.2770138494729,-0.715120006515559
600,6,-14.2649952285758,-0.716983302619343
600,6.01,-14.2530023023017,-0.718848972152447
600,6.02,-14.2410349863471,-0.720717014016025
600,6.03,-14.229093196522,-0.722587427110173
600,6.04,-14.21717684875,-0.724460210334059
600,6.05,-14.2052858590676,-0.726335362586094
600,6.06,-14.1934201436249,-0.72821288276408
600,6.07,-14.1815796186853,-0.730092769765298
600,6.08,-14.1697642006262,-0.731975022486728
600,6.09,-14.1579738059393,-0.733859639825133
600,6.1,-14.1462083512312,-0.735746620677248
600,6.11,-14.1344677532244,-0.737635963939902
600,6.12,-14.122751928758,-0.739527668510142
600,6.13,-14.1110607947888,-0.741421733285433
600,6.14,-14.0993942683924,-0.743318157163775
600,6.15,-14.0877522667648,-0.745216939043833
600,6.16,-14.0761347072233,-0.747118077825092
600,6.17,-14.0645415072084,-0.749021572408039
600,6.18,-14.0529725842855,-0.750927421694246
600,6.19,-14.041427856146,-0.752835624586578
600,6.2,-14.0299072406102,-0.754746179989281
600,6.21,-14.0184106556282,-0.756659086808176
600,6.22,-14.0069380192826,-0.758574343950783
600,6.23,-13.9954892497902,-0.760491950326454
600,6.24,-13.9840642655046,-0.762411904846549
600,6.25,-13.9726629849182,-0.764334206424538
600,6.26,-13.9612853266647,-0.766258853976202
600,6.27,-13.9499312095214,-0.768185846419714
600,6.28,-13.938600552412,-0.770115182675833
600,6.29,-13.9272932744088,-0.772046861668023
600,6.3,-13.9160092947357,-0.773980882322583
600,6.31,-13.9047485327705,-0.775917243568828
600,6.32,-13.8935109080481,-0.777855944339179
600,6.33,-13.8822963402629,-0.779796983569369
600,6.34,-13.8711047492721,-0.781740360198519
600,6.35,-13.8599360550979,-0.783686073169307
600,6.36,-13.8487901779311,-0.785634121428096
600,6.37,-13.8376670381339,-0.787584503925103
600,6.38,-13.8265665562425,-0.789537219614501
600,6.39,-13.8154886529707,-0.791492267454545
600,6.4,-13.8044332492124,-0.793449646407757
600,6.41,-13.7934002660453,-0.79540935544103
600,6.42,-13.7823896247333,-0.797371393525743
600,6.43,-13.7714012467301,-0.799335759637932
600,6.44,-13.7604350536821,-0.801302452758408
600,6.45,-13.7494909674315,-0.803271471872862
600,6.46,-13.7385689100198,-0.805242815972034
600,6.47,-13.7276688036903,-0.807216484051825
600,6.48,-13.7167905708916,-0.809192475113414
600,6.49,-13.7059341342808,-0.811170788163403
600,6.5,-13.6950994167266,-0.813151422213917
600,6.51,-13.6842863413121,-0.815134376282774
600,6.52,-13.6734948313382,-0.817119649393555
600,6.53,-13.6627248103266,-0.81910724057575
600,6.54,-13.6519762020229,-0.821097148864891
600,6.55,-13.6412489303997,-0.82308937330265
600,6.56,-13.6305429196595,-0.825083912936964
600,6.57,-13.6198580942376,-0.827080766822159
600,6.58,-13.6091943788055,-0.829079934019064
600,6.59,-13.5985516982733,-0.831081413595106
600,6.6,-13.5879299777933,-0.833085204624453
600,6.61,-13.5773291427621,-0.835091306188109
600,6.62,-13.5667491188241,-0.83709971737403
600,6.63,-13.5561898318741,-0.839110437277207
600,6.64,-13.5456512080597,-0.841123464999819
600,6.65,-13.535133173785,-0.843138799651323
600,6.66,-13.5246356557122,-0.845156440348528
600,6.67,-13.514158580765,-0.847176386215729
600,6.68,-13.5037018761309,-0.849198636384821
600,6.69,-13.493265469264,-0.851223189995351
600,6.7,-13.4828492878872,-0.853250046194682
600,6.71,-13.472453259995,-0.855279204138026
600,6.72,-13.4620773138557,-0.857310662988579
600,6.73,-13.451721378014,-0.859344421917625
600,6.74,-13.4413853812931,-0.861380480104575
600,6.75,-13.4310692527972,-0.863418836737124
600,6.76,-13.4207729219135,-0.865459491011308
600,6.77,-13.4104963183147,-0.867502442131585
600,6.78,-13.4002393719606,-0.869547689310951
600,6.79,-13.3900020131008,-0.871595231770996
600,6.8,-13.3797841722763,-0.873645068742003
600,6.81,-13.3695857803214,-0.875697199463043
600,6.82,-13.359406768366,-0.877751623182028
600,6.83,-13.349247067837,-0.879808339155813
600,6.84,-13.3391066104604,-0.881867346650262
600,6.85,-13.3289853282628,-0.883928644940353
600,6.86,-13.3188831535733,-0.885992233310192
600,6.87,-13.3088000190251,-0.888058111053164
600,6.88,-13.2987358575567,-0.890126277471942
600,6.89,-13.2886906024138,-0.892196731878592
600,6.9,-13.2786641871506,-0.894269473594646
600,6.91,-13.2686565456311,-0.896344501951131
600,6.92,-13.2586676120306,-0.898421816288693
600,6.93,-13.248697320837,-0.90050141595761
600,6.94,-13.2387456068515,-0.902583300317886
600,6.95,-13.2288124051904,-0.904667468739299
600,6.96,-13.218897651286,-0.906753920601483
600,6.97,-13.2090012808873,-0.90884265529394
600,6.98,-13.1991232300614,-0.910933672216167
600,6.99,-13.1892634351943,-0.913026970777639
600,7,-13.1794218329917,-0.915122550397932
600,7.01,-13.1695983604797,-0.917220410506715
600,7.02,-13.1597929550058,-0.919320550543846
600,7.03,-13.1500055542396,-0.921422969959405
600,7.04,-13.1402360961731,-0.92352766821374
600,7.05,-13.1304845191218,-0.925634644777529
600,7.06,-13.1207507617246,-0.927743899131809
600,7.07,-13.1110347629451,-0.929855430768024
600,7.08,-13.1013364620711,-0.931969239188098
600,7.09,-13.0916557987158,-0.934085323904425
600,7.1,-13.0819927128177,-0.936203684439949
600,7.11,-13.0723471446408,-0.938324320328191
600,7.12,-13.0627190347752,-0.940447231113298
600,7.13,-13.0531083241368,-0.942572416350047
600,7.14,-13.0435149539679,-0.944699875603927
600,7.15,-13.033938865837,-0.946829608451133
600,7.16,-13.0243800016389,-0.948961614478614
600,7.17,-13.0148383035945,-0.951095893284124
600,7.18,-13.0053137142511,-0.953232444476211
600,7.19,-12.9958061764821,-0.955371267674281
600,7.2,-12.9863156334868,-0.957512362508599
600,7.21,-12.9768420287901,-0.959655728620356
600,7.22,-12.9673853062427,-0.961801365661629
600,7.23,-12.9579454100204,-0.963949273295464
600,7.24,-12.9485222846238,-0.966099451195881
600,7.25,-12.9391158748781,-0.968251899047881
600,7.26,-12.9297261259327,-0.970406616547468
600,7.27,-12.9203529832606,-0.972563603401692
600,7.28,-12.9109963926582,-0.974722859328642
600,7.29,-12.9016563002442,-0.976884384057468
600,7.3,-12.8923326524598,-0.979048177328392
600,7.31,-12.8830253960676,-0.981214238892735
600,7.32,-12.8737344781511,-0.983382568512932
600,7.33,-12.8644598461139,-0.98555316596252
600,7.34,-12.8552014476794,-0.987726031026154
600,7.35,-12.8459592308897,-0.989901163499652
600,7.36,-12.8367331441049,-0.992078563189939
600,7.37,-12.8275231360023,-0.994258229915127
600,7.38,-12.8183291555758,-0.996440163504456
600,7.39,-12.8091511521348,-0.998624363798336
600,7.4,-12.7999890753033,-1.00081083064834
600,7.41,-12.7908428750192,-1.00299956391722
600,7.42,-12.7817125015331,-1.00519056347886
600,7.43,-12.7725979054077,-1.00738382921836
600,7.44,-12.7634990375164,-1.00957936103194
600,7.45,-12.7544158490425,-1.01177715882702
600,7.46,-12.745348291478,-1.01397722252216
600,7.47,-12.7362963166229,-1.01617955204709
600,7.48,-12.7272598765837,-1.01838414734269
600,7.49,-12.7182389237725,-1.02059100836097
600,7.5,-12.7092334109057,-1.0228001350651
600,7.51,-12.7002432910032,-1.02501152742938
600,7.52,-12.6912685173868,-1.02722518543922
600,7.53,-12.6823090436792,-1.02944110909114
600,7.54,-12.6733648238029,-1.03165929839277
600,7.55,-12.6644358119789,-1.03387975336284
600,7.56,-12.6555219627252,-1.0361024740311
600,7.57,-12.6466232308557,-1.03832746043844
600,7.58,-12.6377395714794,-1.04055471263672
600,7.59,-12.6288709399982,-1.04278423068888
600,7.6,-12.6200172921063,-1.04501601466886
600,7.61,-12.6111785837884,-1.04725006466157
600,7.62,-12.6023547713189,-1.04948638076292
600,7.63,-12.59354581126,-1.05172496307976
600,7.64,-12.5847516604608,-1.0539658117299
600,7.65,-12.5759722760553,-1.05620892684201
600,7.66,-12.5672076154618,-1.05845430855571
600,7.67,-12.558457636381,-1.06070195702145
600,7.68,-12.5497222967945,-1.06295187240052
600,7.69,-12.5410015549639,-1.06520405486504
600,7.7,-12.5322953694288,-1.06745850459792
600,7.71,-12.5236036990057,-1.0697152217928
600,7.72,-12.5149265027865,-1.07197420665411
600,7.73,-12.506263740137,-1.07423545939693
600,7.74,-12.4976153706954,-1.07649898024705
600,7.75,-12.4889813543711,-1.07876476944089
600,7.76,-12.4803616513427,-1.08103282722549
600,7.77,-12.471756222057,-1.08330315385846
600,7.78,-12.4631650272276,-1.08557574960796
600,7.79,-12.4545880278327,-1.08785061475269
600,7.8,-12.4460251851144,-1.09012774958178
600,7.81,-12.4374764605769,-1.09240715439483
600,7.82,-12.4289418159847,-1.09468882950186
600,7.83,-12.4204212133618,-1.09697277522322
600,7.84,-12.4119146149893,-1.09925899188962
600,7.85,-12.4034219834049,-1.10154747984206
600,7.86,-12.3949432814003,-1.10383823943178
600,7.87,-12.3864784720206,-1.10613127102023
600,7.88,-12.3780275185624,-1.10842657497903
600,7.89,-12.3695903845722,-1.11072415168994
600,7.9,-12.3611670338451,-1.11302400154479
600,7.91,-12.3527574304231,-1.11532612494546
600,7.92,-12.3443615385938,-1.11763052230381
600,7.93,-12.3359793228886,-1.11993719404168
600,7.94,-12.3276107480815,-1.12224614059076
600,7.95,-12.3192557791872,-1.12455736239267
600,7.96,-12.3109143814602,-1.12687085989879
600,7.97,-12.3025865203924,-1.12918663357026
600,7.98,-12.2942721617127,-1.13150468387796
600,7.99,-12.2859712713843,-1.13382501130242
600,8,-12.2776838156041,-1.13614761633377
600,8.01,-12.2694097608011,-1.13847249947171
600,8.02,-12.2611490736341,-1.14079966122547
600,8.03,-12.2529017209914,-1.14312910211367
600,8.04,-12.2446676699883,-1.14546082266441
600,8.05,-12.2364468879661,-1.1477948234151
600,8.06,-12.2282393424908,-1.15013110491244
600,8.07,-12.2200450013508,-1.15246966771237
600,8.08,-12.2118638325566,-1.15481051238001
600,8.09,-12.2036958043382,-1.15715363948962
600,8.1,-12.1955408851444,-1.1594990496245
600,8.11,-12.1873990436408,-1.16184674337697
600,8.12,-12.179270248709,-1.16419672134829
600,8.13,-12.1711544694444,-1.16654898414863
600,8.14,-12.1630516751553,-1.16890353239695
600,8.15,-12.1549618353611,-1.17126036672101
600,8.16,-12.1468849197911,-1.17361948775725
600,8.17,-12.1388208983831,-1.17598089615076
600,8.18,-12.1307697412816,-1.17834459255522
600,8.19,-12.1227314188369,-1.18071057763279
600,8.2,-12.1147059016032,-1.18307885205412
600,8.21,-12.1066931603376,-1.1854494164982
600,8.22,-12.0986931659984,-1.18782227165237
600,8.23,-12.0907058897438,-1.19019741821221
600,8.24,-12.0827313029306,-1.19257485688146
600,8.25,-12.0747693771126,-1.19495458837203
600,8.26,-12.0668200840396,-1.19733661340382
600,8.27,-12.0588833956557,-1.19972093270472
600,8.28,-12.0509592840977,-1.20210754701055
600,8.29,-12.0430477216946,-1.20449645706494
600,8.3,-12.0351486809655,-1.20688766361928
600,8.31,-12.0272621346182,-1.20928116743269
600,8.32,-12.0193880555486,-1.21167696927186
600,8.33,-12.0115264168387,-1.21407506991106
600,8.34,-12.0036771917554,-1.21647547013201
600,8.35,-11.9958403537495,-1.21887817072385
600,8.36,-11.988015876454,-1.22128317248301
600,8.37,-11.9802037336829,-1.22369047621321
600,8.38,-11.9724038994303,-1.22610008272528
600,8.39,-11.9646163478686,-1.2285119928372
600,8.4,-11.9568410533473,-1.23092620737394
600,8.41,-11.9490779903921,-1.23334272716738
600,8.42,-11.9413271337032,-1.2357615530563
600,8.43,-11.9335884581543,-1.23818268588624
600,8.44,-11.9258619387914,-1.24060612650942
600,8.45,-11.9181475508312,-1.2430318757847
600,8.46,-11.9104452696603,-1.24545993457746
600,8.47,-11.9027550708339,-1.24789030375953
600,8.48,-11.8950769300742,-1.25032298420912
600,8.49,-11.8874108232697,-1.25275797681071
600,8.5,-11.8797567264737,-1.255195282455
600,8.51,-11.8721146159032,-1.25763490203879
600,8.52,-11.8644844679376,-1.2600768364649
600,8.53,-11.8568662591178,-1.26252108664214
600,8.54,-11.8492599661446,-1.26496765348514
600,8.55,-11.8416655658782,-1.2674165379143
600,8.56,-11.8340830353362,-1.26986774085573
600,8.57,-11.8265123516932,-1.27232126324112
600,8.58,-11.8189534922792,-1.27477710600765
600,8.59,-11.8114064345787,-1.27723527009796
600,8.6,-11.8038711562296,-1.27969575645997
600,8.61,-11.7963476350216,-1.28215856604686
600,8.62,-11.7888358488961,-1.28462369981697
600,8.63,-11.781335775944,-1.28709115873364
600,8.64,-11.7738473944054,-1.28956094376523
600,8.65,-11.7663706826679,-1.29203305588494
600,8.66,-11.7589056192663,-1.29450749607073
600,8.67,-11.7514521828806,-1.29698426530526
600,8.68,-11.7440103523357,-1.29946336457577
600,8.69,-11.7365801066001,-1.30194479487396
600,8.7,-11.7291614247846,-1.30442855719598
600,8.71,-11.7217542861417,-1.30691465254223
600,8.72,-11.7143586700644,-1.30940308191731
600,8.73,-11.7069745560848,-1.31189384632995
600,8.74,-11.6996019238739,-1.31438694679284
600,8.75,-11.6922407532396,-1.31688238432261
600,8.76,-11.6848910241268,-1.31938015993967
600,8.77,-11.6775527166154,-1.32188027466814
600,8.78,-11.6702258109198,-1.32438272953575
600,8.79,-11.6629102873881,-1.32688752557371
600,8.8,-11.6556061265008,-1.32939466381665
600,8.81,-11.6483133088698,-1.33190414530249
600,8.82,-11.6410318152379,-1.33441597107233
600,8.83,-11.6337616264772,-1.33693014217038
600,8.84,-11.6265027235888,-1.33944665964382
600,8.85,-11.6192550877015,-1.3419655245427
600,8.86,-11.6120187000708,-1.34448673791987
600,8.87,-11.6047935420784,-1.34701030083084
600,8.88,-11.5975795952308,-1.34953621433367
600,8.89,-11.5903768411588,-1.35206447948887
600,8.9,-11.5831852616164,-1.35459509735933
600,8.91,-11.5760048384799,-1.35712806901014
600,8.92,-11.568835553747,-1.35966339550854
600,8.93,-11.5616773895363,-1.36220107792378
600,8.94,-11.5545303280857,-1.36474111732704
600,8.95,-11.5473943517524,-1.36728351479125
600,8.96,-11.5402694430112,-1.36982827139109
600,8.97,-11.5331555844544,-1.37237538820278
600,8.98,-11.5260527587905,-1.37492486630399
600,8.99,-11.5189609488435,-1.37747670677378
600,9,-11.5118801375521,-1.3800309106924
600,9.01,-11.5048103079688,-1.38258747914127
600,9.02,-11.4977514432593,-1.38514641320278
600,9.03,-11.4907035267013,-1.38770771396024
600,9.04,-11.4836665416842,-1.3902713824977
600,9.05,-11.4766404717079,-1.39283741989992
600,9.06,-11.4696253003822,-1.39540582725215
600,9.07,-11.462621011426,-1.3979766056401
600,9.08,-11.4556275886665,-1.40054975614977
600,9.09,-11.4486450160384,-1.40312527986737
600,9.1,-11.4416732775834,-1.40570317787914
600,9.11,-11.434712357449,-1.40828345127131
600,9.12,-11.4277622398882,-1.4108661011299
600,9.13,-11.4208229092583,-1.41345112854067
600,9.14,-11.4138943500206,-1.41603853458895
600,9.15,-11.4069765467396,-1.41862832035952
600,9.16,-11.4000694840819,-1.42122048693652
600,9.17,-11.393173146816,-1.4238150354033
600,9.18,-11.3862875198112,-1.4264119668423
600,9.19,-11.3794125880371,-1.42901128233494
600,9.2,-11.3725483365629,-1.43161298296145
600,9.21,-11.3656947505565,-1.43421706980082
600,9.22,-11.3588518152843,-1.43682354393059
600,9.23,-11.3520195161098,-1.43943240642679
600,9.24,-11.3451978384936,-1.44204365836377
600,9.25,-11.3383867679923,-1.4446573008141
600,9.26,-11.3315862902582,-1.44727333484842
600,9.27,-11.3247963910384,-1.44989176153533
600,9.28,-11.3180170561739,-1.45251258194122
600,9.29,-11.3112482715996,-1.45513579713022
600,9.3,-11.3044900233432,-1.45776140816396
600,9.31,-11.2977422975246,-1.46038941610154
600,9.32,-11.2910050803556,-1.46301982199934
600,9.33,-11.2842783581387,-1.46565262691089
600,9.34,-11.2775621172672,-1.46828783188675
600,9.35,-11.2708563442238,-1.47092543797439
600,9.36,-11.2641610255808,-1.47356544621802
600,9.37,-11.2574761479988,-1.47620785765849
600,9.38,-11.2508016982267,-1.47885267333311
600,9.39,-11.2441376631006,-1.48149989427558
600,9.4,-11.2374840295435,-1.48414952151577
600,9.41,-11.2308407845649,-1.48680155607965
600,9.42,-11.2242079152598,-1.48945599898914
600,9.43,-11.2175854088082,-1.49211285126195
600,9.44,-11.210973252475,-1.49477211391141
600,9.45,-11.2043714336089,-1.49743378794642
600,9.46,-11.1977799396422,-1.50009787437125
600,9.47,-11.1911987580901,-1.50276437418538
600,9.48,-11.18462787655,-1.50543328838341
600,9.49,-11.1780672827016,-1.50810461795488
600,9.5,-11.1715169643054,-1.51077836388415
600,9.51,-11.164976909203,-1.51345452715022
600,9.52,-11.1584471053164,-1.51613310872666
600,9.53,-11.1519275406471,-1.51881410958135
600,9.54,-11.1454182032759,-1.52149753067646
600,9.55,-11.1389190813625,-1.5241833729682
600,9.56,-11.1324301631448,-1.52687163740674
600,9.57,-11.1259514369385,-1.52956232493604
600,9.58,-11.1194828911364,-1.53225543649368
600,9.59,-11.1130245142084,-1.53495097301077
600,9.6,-11.1065762947003,-1.53764893541171
600,9.61,-11.1001382212341,-1.54034932461415
600,9.62,-11.0937102825071,-1.54305214152873
600,9.63,-11.0872924672913,-1.54575738705901
600,9.64,-11.0808847644334,-1.54846506210129
600,9.65,-11.0744871628539,-1.55117516754443
600,9.66,-11.0680996515469,-1.55388770426975
600,9.67,-11.0617222195797,-1.55660267315086
600,9.68,-11.055354856092,-1.55932007505342
600,9.69,-11.048997550296,-1.56203991083516
600,9.7,-11.0426502914755,-1.56476218134555
600,9.71,-11.0363130689857,-1.56748688742574
600,9.72,-11.0299858722526,-1.57021402990837
600,9.73,-11.023668690773,-1.57294360961744
600,9.74,-11.0173615141136,-1.57567562736813
600,9.75,-11.0110643319107,-1.57841008396661
600,9.76,-11.0047771338702,-1.58114698020996
600,9.77,-10.9984999097666,-1.58388631688593
600,9.78,-10.9922326494429,-1.58662809477283
600,9.79,-10.9859753428104,-1.58937231463934
600,9.8,-10.9797279798479,-1.59211897724435
600,9.81,-10.9734905506017,-1.59486808333683
600,9.82,-10.9672630451848,-1.59761963365561
600,9.83,-10.9610454537771,-1.60037362892928
600,9.84,-10.9548377666244,-1.60313006987597
600,9.85,-10.9486399740385,-1.60588895720318
600,9.86,-10.9424520663966,-1.6086502916077
600,9.87,-10.9362740341412,-1.61141407377533
600,9.88,-10.9301058677794,-1.61418030438077
600,9.89,-10.9239475578826,-1.61694898408746
600,9.9,-10.9177990950866,-1.6197201135474
600,9.91,-10.9116604700907,-1.62249369340097
600,9.92,-10.9055316736577,-1.62526972427671
600,9.93,-10.8994126966133,-1.62804820679131
600,9.94,-10.8933035298463,-1.63082914154924
600,9.95,-10.8872041643074,-1.63361252914272
600,9.96,-10.8811145910099,-1.63639837015146
600,9.97,-10.8750348010286,-1.63918666514254
600,9.98,-10.8689647854998,-1.64197741467021
600,9.99,-10.8629045356211,-1.64477061927572
600,10,-10.8568540426507,-1.64756627948716
600,10.01,-10.8508132979077,-1.65036439581924
600,10.02,-10.8447822927712,-1.65316496877315
600,10.03,-10.8387610186804,-1.65596799883636
600,10.04,-10.8327494671341,-1.6587734864825
600,10.05,-10.8267476296907,-1.66158143217106
600,10.06,-10.8207554979674,-1.66439183634732
600,10.07,-10.8147730636406,-1.66720469944214
600,10.08,-10.8088003184451,-1.67002002187173
600,10.09,-10.8028372541741,-1.67283780403753
600,10.1,-10.7968838626787,-1.67565804632601
600,10.11,-10.7909401358679,-1.67848074910846
600,10.12,-10.7850060657083,-1.68130591274082
600,10.13,-10.7790816442236,-1.6841335375635
600,10.14,-10.7731668634948,-1.68696362390119
600,10.15,-10.7672617156594,-1.68979617206268
600,10.16,-10.7613661929118,-1.69263118234065
600,10.17,-10.7554802875023,-1.69546865501151
600,10.18,-10.7496039917377,-1.69830859033518
600,10.19,-10.7437372979804,-1.70115098855494
600,10.2,-10.7378801986484,-1.70399584989719
600,10.21,-10.7320326862154,-1.70684317457129
600,10.22,-10.7261947532099,-1.70969296276937
600,10.23,-10.7203663922157,-1.71254521466612
600,10.24,-10.7145475958714,-1.71539993041861
600,10.25,-10.7087383568697,-1.71825711016609
600,10.26,-10.7029386679583,-1.72111675402978
600,10.27,-10.6971485219386,-1.72397886211272
600,10.28,-10.6913679116662,-1.72684343449948
600,10.29,-10.6855968300504,-1.7297104712561
600,10.3,-10.6798352700541,-1.73257997242974
600,10.31,-10.6740832246936,-1.73545193804862
600,10.32,-10.6683406870384,-1.7383263681217
600,10.33,-10.6626076502112,-1.74120326263859
600,10.34,-10.6568841073874,-1.74408262156924
600,10.35,-10.6511700517952,-1.74696444486382
600,10.36,-10.6454654767153,-1.74984873245247
600,10.37,-10.6397703754809,-1.75273548424515
600,10.38,-10.6340847414773,-1.75562470013136
600,10.39,-10.628408568142,-1.75851637997999
600,10.4,-10.6227418489642,-1.76141052363909
600,10.41,-10.6170845774851,-1.76430713093568
600,10.42,-10.6114367472974,-1.76720620167553
600,10.43,-10.6057983520454,-1.77010773564296
600,10.44,-10.6001693854246,-1.77301173260059
600,10.45,-10.5945498411819,-1.77591819228923
600,10.46,-10.5889397131151,-1.77882711442755
600,10.47,-10.5833389950731,-1.78173849871194
600,10.48,-10.5777476809557,-1.7846523448163
600,10.49,-10.5721657647131,-1.78756865239176
600,10.5,-10.5665932403466,-1.79048742106657
600,10.51,-10.5610301019076,-1.79340865044579
600,10.52,-10.5554763434981,-1.79633234011112
600,10.53,-10.5499319592702,-1.79925848962069
600,10.54,-10.5443969434264,-1.80218709850882
600,10.55,-10.5388712902191,-1.80511816628582
600,10.56,-10.5333549939508,-1.80805169243776
600,10.57,-10.5278480489739,-1.81098767642624
600,10.58,-10.5223504496905,-1.81392611768822
600,10.59,-10.5168621905526,-1.81686701563574
600,10.6,-10.5113832660618,-1.81981036965571
600,10.61,-10.5059136707691,-1.82275617910974
600,10.62,-10.5004533992752,-1.82570444333383
600,10.63,-10.4950024462302,-1.82865516163824
600,10.64,-10.4895608063335,-1.83160833330717
600,10.65,-10.4841284743338,-1.83456395759862
600,10.66,-10.4787054450291,-1.83752203374412
600,10.67,-10.4732917132665,-1.84048256094849
600,10.68,-10.4678872739423,-1.84344553838965
600,10.69,-10.4624921220019,-1.84641096521839
600,10.7,-10.4571062524396,-1.84937884055808
600,10.71,-10.4517296602989,-1.85234916350452
600,10.72,-10.4463623406721,-1.85532193312567
600,10.73,-10.4410042887005,-1.85829714846141
600,10.74,-10.4356554995741,-1.86127480852333
600,10.75,-10.430315968532,-1.86425491229449
600,10.76,-10.4249856908621,-1.86723745872917
600,10.77,-10.4196646619009,-1.87022244675267
600,10.78,-10.4143528770339,-1.87320987526104
